instance,n,m,A,B,ratio,base,best,mean,std,known_alpha,gap,relative_gap
brock200-4,200,6811,1,1.0,1.0,75,16,13.72,0.7626270385975048,17,1,0.058823529411764705
brock200-4,200,6811,1,1.0,1.0,100,16,13.81,0.7575618786607469,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,3,13,8.85,3.099596747965774,17,4,0.23529411764705882
brock200-4,200,6811,1,1.5,1.5,4,14,11.63,1.073824939177704,17,3,0.17647058823529413
brock200-4,200,6811,1,1.5,1.5,5,17,12.41,1.1410083259994206,17,0,0.0
brock200-4,200,6811,1,1.5,1.5,6,16,12.73,1.1032225523438144,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,7,15,13.04,0.8236504112789599,17,2,0.11764705882352941
brock200-4,200,6811,1,1.5,1.5,8,15,13.22,0.889719056781409,17,2,0.11764705882352941
brock200-4,200,6811,1,1.5,1.5,10,16,13.4,0.9486832980505138,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,12,16,13.59,0.9496841580230766,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,15,16,13.51,0.8999444427296609,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,18,16,13.62,0.8692525524840293,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,20,16,13.64,0.8662563131083085,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,25,16,13.53,0.8769834662067467,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,30,16,13.44,0.8867919710958146,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,40,15,13.23,0.7463913182774837,17,2,0.11764705882352941
brock200-4,200,6811,1,1.5,1.5,50,16,13.23,0.7855571271397135,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,75,16,13.13,0.9659710140578753,17,1,0.058823529411764705
brock200-4,200,6811,1,1.5,1.5,100,16,12.99,0.9746281342132496,17,1,0.058823529411764705
brock200-4,200,6811,1,2,2,3,14,11.73,0.9680392554023831,17,3,0.17647058823529413
brock200-4,200,6811,1,2,2,4,15,12.5,0.8426149773176358,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,5,15,12.92,0.795989949685296,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,6,16,13.06,0.8811356308764277,17,1,0.058823529411764705
brock200-4,200,6811,1,2,2,7,15,13.27,0.7050531894828928,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,8,15,13.28,0.8376156636548769,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,10,15,13.32,0.8109253973085317,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,12,16,13.41,0.7495998932764065,17,1,0.058823529411764705
brock200-4,200,6811,1,2,2,15,15,13.3,0.8306623862918074,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,18,15,13.0,0.7348469228349535,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,20,15,12.9,0.8185352771872451,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,25,15,12.86,0.8248636250920511,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,30,15,12.66,0.751265598839718,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,40,15,12.52,0.7934733769950949,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,50,15,12.35,0.8645808232895291,17,2,0.11764705882352941
brock200-4,200,6811,1,2,2,75,14,12.2,0.8717797887081348,17,3,0.17647058823529413
brock200-4,200,6811,1,2,2,100,14,12.01,0.877439456600853,17,3,0.17647058823529413
brock200-4,200,6811,1,2.5,2.5,3,14,12.24,0.873155198117723,17,3,0.17647058823529413
brock200-4,200,6811,1,2.5,2.5,4,16,12.91,0.8728688332160797,17,1,0.058823529411764705
brock200-4,200,6811,1,2.5,2.5,5,15,13.22,0.9228217596047463,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,6,15,13.11,0.8233468284993877,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,7,15,13.09,0.7495998932764064,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,8,16,13.28,0.9389355675444403,17,1,0.058823529411764705
brock200-4,200,6811,1,2.5,2.5,10,16,13.15,0.8411301920630361,17,1,0.058823529411764705
brock200-4,200,6811,1,2.5,2.5,12,15,13.07,0.8972736483370056,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,15,15,12.92,0.9019977827023745,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,18,15,12.71,0.828190799272728,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,20,15,12.62,0.8096912991998866,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,25,14,12.42,0.7769169839822013,17,3,0.17647058823529413
brock200-4,200,6811,1,2.5,2.5,30,14,12.28,0.7756287771866126,17,3,0.17647058823529413
brock200-4,200,6811,1,2.5,2.5,40,14,12.01,0.8887631855561976,17,3,0.17647058823529413
brock200-4,200,6811,1,2.5,2.5,50,15,11.87,1.0164152694642088,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,75,15,11.7,1.014889156509222,17,2,0.11764705882352941
brock200-4,200,6811,1,2.5,2.5,100,15,11.53,1.053138167573467,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,3,15,12.62,0.8340263784797218,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,4,15,13.09,0.7886063656856948,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,5,17,13.16,0.9350935782048768,17,0,0.0
brock200-4,200,6811,1,3,3,6,16,13.14,0.9275774900244184,17,1,0.058823529411764705
brock200-4,200,6811,1,3,3,7,16,13.01,0.8425556361451747,17,1,0.058823529411764705
brock200-4,200,6811,1,3,3,8,15,12.93,0.8031811750782012,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,10,16,13.08,0.8565045242145541,17,1,0.058823529411764705
brock200-4,200,6811,1,3,3,12,15,12.79,0.8519976525789258,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,15,14,12.66,0.885663593019381,17,3,0.17647058823529413
brock200-4,200,6811,1,3,3,18,14,12.45,0.8874119674649423,17,3,0.17647058823529413
brock200-4,200,6811,1,3,3,20,14,12.42,0.8022468448052631,17,3,0.17647058823529413
brock200-4,200,6811,1,3,3,25,14,12.37,0.783007024234138,17,3,0.17647058823529413
brock200-4,200,6811,1,3,3,30,14,12.25,0.8046738469715541,17,3,0.17647058823529413
brock200-4,200,6811,1,3,3,40,15,12.09,0.9807650075323854,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,50,15,11.9,1.0148891565092222,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,75,15,11.62,0.9877246579892599,17,2,0.11764705882352941
brock200-4,200,6811,1,3,3,100,15,11.42,1.0215674231297707,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,3,15,12.93,0.9083501527494781,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,4,16,12.99,0.877439456600853,17,1,0.058823529411764705
brock200-4,200,6811,1,3.5,3.5,5,15,12.95,0.7794228634059948,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,6,15,13.08,0.8681013765684282,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,7,15,12.94,0.8345058418010028,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,8,15,12.86,0.8720091742636656,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,10,15,12.93,0.8397023282092293,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,12,15,12.81,0.8797158632194829,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,15,15,12.64,0.9748846085563154,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,18,14,12.5,0.8888194417315589,17,3,0.17647058823529413
brock200-4,200,6811,1,3.5,3.5,20,14,12.39,0.8472897969408106,17,3,0.17647058823529413
brock200-4,200,6811,1,3.5,3.5,25,14,12.36,0.7939773296511683,17,3,0.17647058823529413
brock200-4,200,6811,1,3.5,3.5,30,14,12.26,0.8200000000000001,17,3,0.17647058823529413
brock200-4,200,6811,1,3.5,3.5,40,15,12.05,0.9836157786453001,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,50,15,11.87,0.9965440281292143,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,75,15,11.63,0.986458311334037,17,2,0.11764705882352941
brock200-4,200,6811,1,3.5,3.5,100,15,11.43,1.0223013254417699,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,3,15,12.83,0.8491760712596652,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,4,15,13.06,0.8464041587799532,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,5,15,13.11,0.8590110593001701,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,6,15,13.05,0.8760707733967615,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,7,15,12.91,0.8011866199581719,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,8,15,12.86,0.8604649905719581,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,10,15,12.93,0.8860586888011427,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,12,15,12.74,0.8674099376880576,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,15,15,12.59,0.9807650075323854,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,18,14,12.46,0.876584280032445,17,3,0.17647058823529413
brock200-4,200,6811,1,4,4,20,14,12.38,0.8576712656956628,17,3,0.17647058823529413
brock200-4,200,6811,1,4,4,25,14,12.34,0.7901898506055364,17,3,0.17647058823529413
brock200-4,200,6811,1,4,4,30,14,12.25,0.8411301920630361,17,3,0.17647058823529413
brock200-4,200,6811,1,4,4,40,15,12.06,0.9676776322722358,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,50,15,11.86,1.0101485039339513,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,75,15,11.63,0.986458311334037,17,2,0.11764705882352941
brock200-4,200,6811,1,4,4,100,15,11.43,1.0223013254417699,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,3,15,12.81,0.7706490770772388,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,4,15,13.22,0.8435638683585257,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,5,15,13.08,0.8328265125462805,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,6,15,13.03,0.8769834662067467,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,7,15,12.92,0.8681013765684281,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,8,15,12.81,0.8797158632194828,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,10,15,12.92,0.8908422980528035,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,12,15,12.67,0.8252878285786117,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,15,15,12.57,0.9407975340103735,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,18,14,12.46,0.876584280032445,17,3,0.17647058823529413
brock200-4,200,6811,1,4.5,4.5,20,14,12.38,0.8576712656956628,17,3,0.17647058823529413
brock200-4,200,6811,1,4.5,4.5,25,14,12.34,0.7901898506055364,17,3,0.17647058823529413
brock200-4,200,6811,1,4.5,4.5,30,14,12.25,0.8411301920630361,17,3,0.17647058823529413
brock200-4,200,6811,1,4.5,4.5,40,15,12.06,0.9676776322722358,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,50,15,11.86,1.0101485039339513,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,75,15,11.63,0.986458311334037,17,2,0.11764705882352941
brock200-4,200,6811,1,4.5,4.5,100,15,11.43,1.0223013254417699,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,3,15,12.84,0.7838367176906169,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,4,15,13.06,0.8464041587799532,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,5,15,13.09,0.8011866199581719,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,6,15,13.03,0.8883130078975541,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,7,15,12.91,0.8496469855181034,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,8,15,12.83,0.8950418984606252,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,10,15,12.88,0.84,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,12,15,12.67,0.8252878285786117,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,15,15,12.57,0.9407975340103735,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,18,14,12.46,0.876584280032445,17,3,0.17647058823529413
brock200-4,200,6811,1,5,5,20,14,12.38,0.8576712656956628,17,3,0.17647058823529413
brock200-4,200,6811,1,5,5,25,14,12.34,0.7901898506055364,17,3,0.17647058823529413
brock200-4,200,6811,1,5,5,30,14,12.25,0.8411301920630361,17,3,0.17647058823529413
brock200-4,200,6811,1,5,5,40,15,12.06,0.9676776322722358,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,50,15,11.86,1.0101485039339513,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,75,15,11.63,0.986458311334037,17,2,0.11764705882352941
brock200-4,200,6811,1,5,5,100,15,11.43,1.0223013254417699,17,2,0.11764705882352941
brock800_1,800,112095,1,1.0,1.0,3,6,2.31,1.262497524750049,23,17,0.7391304347826086
brock800_1,800,112095,1,1.0,1.0,4,6,2.44,1.3588230201170421,23,17,0.7391304347826086
brock800_1,800,112095,1,1.0,1.0,5,6,2.42,1.3577923257994944,23,17,0.7391304347826086
brock800_1,800,112095,1,1.0,1.0,6,13,2.6,1.7320508075688776,23,10,0.43478260869565216
brock800_1,800,112095,1,1.0,1.0,7,15,2.82,2.507508723813339,23,8,0.34782608695652173
brock800_1,800,112095,1,1.0,1.0,8,17,3.6,3.797367509209505,23,6,0.2608695652173913
brock800_1,800,112095,1,1.0,1.0,10,16,4.61,4.525251374233259,23,7,0.30434782608695654
brock800_1,800,112095,1,1.0,1.0,12,18,5.07,5.044313630217692,23,5,0.21739130434782608
brock800_1,800,112095,1,1.0,1.0,15,18,6.69,5.719606629830412,23,5,0.21739130434782608
brock800_1,800,112095,1,1.0,1.0,18,17,6.87,5.873082665857854,23,6,0.2608695652173913
brock800_1,800,112095,1,1.0,1.0,20,16,7.4,6.087692502089769,23,7,0.30434782608695654
brock800_1,800,112095,1,1.0,1.0,25,17,8.91,6.280278656238113,23,6,0.2608695652173913
brock800_1,800,112095,1,1.0,1.0,30,17,10.56,5.802275415731314,23,6,0.2608695652173913
brock800_1,800,112095,1,1.0,1.0,40,17,11.06,5.878469188487765,23,6,0.2608695652173913
brock800_1,800,112095,1,1.0,1.0,50,18,12.45,5.261891294962297,23,5,0.21739130434782608
brock800_1,800,112095,1,1.0,1.0,75,19,12.69,5.34732643477093,23,4,0.17391304347826086
brock800_1,800,112095,1,1.0,1.0,100,19,12.73,5.384895542162355,23,4,0.17391304347826086
brock800_1,800,112095,1,1.5,1.5,3,12,2.84,1.653602128687551,23,11,0.4782608695652174
brock800_1,800,112095,1,1.5,1.5,4,18,5.52,4.561754048608933,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,5,16,7.72,5.099176404087233,23,7,0.30434782608695654
brock800_1,800,112095,1,1.5,1.5,6,15,10.77,4.333255127499418,23,8,0.34782608695652173
brock800_1,800,112095,1,1.5,1.5,7,17,11.98,4.418099138769976,23,6,0.2608695652173913
brock800_1,800,112095,1,1.5,1.5,8,17,13.35,2.688401011754013,23,6,0.2608695652173913
brock800_1,800,112095,1,1.5,1.5,10,18,14.19,2.3353586448338084,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,12,18,14.83,1.2810542533398028,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,15,18,15.14,1.2330450113438682,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,18,18,15.19,1.1197767634667188,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,20,17,15.31,1.0069260151570223,23,6,0.2608695652173913
brock800_1,800,112095,1,1.5,1.5,25,18,15.29,1.1339753083731585,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,30,18,15.29,1.0226925246622272,23,5,0.21739130434782608
brock800_1,800,112095,1,1.5,1.5,40,17,15.39,0.9475758544834288,23,6,0.2608695652173913
brock800_1,800,112095,1,1.5,1.5,50,19,15.32,1.0665833300778707,23,4,0.17391304347826086
brock800_1,800,112095,1,1.5,1.5,75,17,15.26,1.0734989520255713,23,6,0.2608695652173913
brock800_1,800,112095,1,1.5,1.5,100,17,15.08,0.9967948635501689,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,3,14,7.38,4.627699212351641,23,9,0.391304347826087
brock800_1,800,112095,1,2,2,4,16,12.34,3.277865158910598,23,7,0.30434782608695654
brock800_1,800,112095,1,2,2,5,17,14.25,1.16081867662439,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,6,17,14.49,1.1357376457615553,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,7,17,14.62,0.9977975746613138,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,8,18,15.1,1.0246950765959597,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,10,18,15.32,0.9785703858180054,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,12,18,15.41,0.9807650075323854,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,15,18,15.32,1.0943491216243562,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,18,18,15.13,1.083097410208334,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,20,18,14.94,0.9145490692138942,23,5,0.21739130434782608
brock800_1,800,112095,1,2,2,25,17,14.98,0.9271461589199409,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,30,17,14.84,0.8685620300243387,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,40,17,14.72,0.9389355675444403,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,50,17,14.51,0.9433451118228153,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,75,17,14.35,1.0988630487917956,23,6,0.2608695652173913
brock800_1,800,112095,1,2,2,100,17,14.35,1.0805091392487154,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,3,16,12.32,2.6865591376331177,23,7,0.30434782608695654
brock800_1,800,112095,1,2.5,2.5,4,17,14.33,1.0300970828033638,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,5,18,14.62,1.074988372030135,23,5,0.21739130434782608
brock800_1,800,112095,1,2.5,2.5,6,18,15.1,1.014889156509222,23,5,0.21739130434782608
brock800_1,800,112095,1,2.5,2.5,7,17,15.14,0.8720091742636656,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,8,17,15.1,0.9539392014169457,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,10,18,15.05,1.0037429949942365,23,5,0.21739130434782608
brock800_1,800,112095,1,2.5,2.5,12,17,14.89,1.0089103032480142,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,15,17,14.77,0.903935838431025,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,18,17,14.77,1.056929515152264,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,20,17,14.68,0.9785703858180054,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,25,17,14.57,1.0124722218411721,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,30,18,14.56,1.0613199329137282,23,5,0.21739130434782608
brock800_1,800,112095,1,2.5,2.5,40,18,14.34,1.0790736768172968,23,5,0.21739130434782608
brock800_1,800,112095,1,2.5,2.5,50,17,14.18,1.013706071797935,23,6,0.2608695652173913
brock800_1,800,112095,1,2.5,2.5,75,16,14.01,1.0246462804304712,23,7,0.30434782608695654
brock800_1,800,112095,1,2.5,2.5,100,16,13.99,0.9949371839468056,23,7,0.30434782608695654
brock800_1,800,112095,1,3,3,3,16,13.75,1.061838029079765,23,7,0.30434782608695654
brock800_1,800,112095,1,3,3,4,18,14.46,0.9318798205777395,23,5,0.21739130434782608
brock800_1,800,112095,1,3,3,5,17,14.82,0.9314504817756012,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,6,17,14.82,0.94212525706511,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,7,17,14.98,0.8942035562443263,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,8,17,14.99,0.9326842981416594,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,10,18,14.86,0.8834025130143109,23,5,0.21739130434782608
brock800_1,800,112095,1,3,3,12,18,14.8,0.9486832980505138,23,5,0.21739130434782608
brock800_1,800,112095,1,3,3,15,18,14.77,1.028153685010174,23,5,0.21739130434782608
brock800_1,800,112095,1,3,3,18,17,14.51,0.9848350115628505,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,20,17,14.4,1.0295630140986998,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,25,18,14.51,1.0723339032223125,23,5,0.21739130434782608
brock800_1,800,112095,1,3,3,30,17,14.37,1.0065286881157438,23,6,0.2608695652173913
brock800_1,800,112095,1,3,3,40,16,14.16,0.9769339793455851,23,7,0.30434782608695654
brock800_1,800,112095,1,3,3,50,16,14.07,1.0416813332300814,23,7,0.30434782608695654
brock800_1,800,112095,1,3,3,75,16,13.99,1.0246462804304712,23,7,0.30434782608695654
brock800_1,800,112095,1,3,3,100,16,13.98,0.999799979995999,23,7,0.30434782608695654
brock800_1,800,112095,1,3.5,3.5,3,17,14.32,0.9785703858180055,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,4,17,14.85,1.0136567466356647,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,5,17,14.96,1.0190191362285597,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,6,18,15.0,0.9695359714832658,23,5,0.21739130434782608
brock800_1,800,112095,1,3.5,3.5,7,17,14.91,0.8613361713059542,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,8,18,14.94,0.9779570542718121,23,5,0.21739130434782608
brock800_1,800,112095,1,3.5,3.5,10,17,14.91,0.895488693395958,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,12,17,14.76,0.928654941299512,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,15,17,14.64,1.0051865498503252,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,18,17,14.51,0.9643132271207316,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,20,17,14.39,0.998949448170427,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,25,17,14.47,1.062591172558854,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,30,17,14.35,1.0331989159885913,23,6,0.2608695652173913
brock800_1,800,112095,1,3.5,3.5,40,16,14.15,0.9733961166965893,23,7,0.30434782608695654
brock800_1,800,112095,1,3.5,3.5,50,16,14.07,1.0416813332300814,23,7,0.30434782608695654
brock800_1,800,112095,1,3.5,3.5,75,16,13.99,1.0246462804304712,23,7,0.30434782608695654
brock800_1,800,112095,1,3.5,3.5,100,16,13.98,0.999799979995999,23,7,0.30434782608695654
brock800_1,800,112095,1,4,4,3,17,14.53,0.9105492847726585,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,4,18,14.87,0.8325262758616091,23,5,0.21739130434782608
brock800_1,800,112095,1,4,4,5,18,15.0,1.131370849898476,23,5,0.21739130434782608
brock800_1,800,112095,1,4,4,6,17,15.12,0.8975522268926751,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,7,17,14.92,0.8795453370918408,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,8,17,14.87,0.9236341266973628,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,10,17,14.78,0.975499871860576,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,12,17,14.79,0.8977193325310533,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,15,17,14.62,1.0176443386566842,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,18,17,14.49,0.9949371839468057,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,20,17,14.38,1.0077698149875298,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,25,17,14.47,1.062591172558854,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,30,17,14.35,1.0331989159885913,23,6,0.2608695652173913
brock800_1,800,112095,1,4,4,40,16,14.15,0.9733961166965893,23,7,0.30434782608695654
brock800_1,800,112095,1,4,4,50,16,14.07,1.0416813332300814,23,7,0.30434782608695654
brock800_1,800,112095,1,4,4,75,16,13.99,1.0246462804304712,23,7,0.30434782608695654
brock800_1,800,112095,1,4,4,100,16,13.98,0.999799979995999,23,7,0.30434782608695654
brock800_1,800,112095,1,4.5,4.5,3,16,14.38,0.8919641248391105,23,7,0.30434782608695654
brock800_1,800,112095,1,4.5,4.5,4,17,14.76,0.849941174435031,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,5,17,15.01,0.9746281342132496,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,6,17,15.0,0.916515138991168,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,7,17,14.97,0.8655056325639944,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,8,17,14.86,0.8946507698538018,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,10,17,14.76,0.9393614852653902,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,12,17,14.77,0.9149316914393119,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,15,17,14.62,1.0176443386566842,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,18,17,14.49,0.9949371839468057,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,20,17,14.38,1.0077698149875298,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,25,17,14.47,1.062591172558854,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,30,17,14.35,1.0331989159885913,23,6,0.2608695652173913
brock800_1,800,112095,1,4.5,4.5,40,16,14.15,0.9733961166965893,23,7,0.30434782608695654
brock800_1,800,112095,1,4.5,4.5,50,16,14.07,1.0416813332300814,23,7,0.30434782608695654
brock800_1,800,112095,1,4.5,4.5,75,16,13.99,1.0246462804304712,23,7,0.30434782608695654
brock800_1,800,112095,1,4.5,4.5,100,16,13.98,0.999799979995999,23,7,0.30434782608695654
brock800_1,800,112095,1,5,5,3,17,14.64,0.8546344247688599,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,4,17,14.8,0.8124038404635961,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,5,17,14.94,0.94678403028357,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,6,17,14.99,0.9746281342132496,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,7,17,14.95,0.8986100377805715,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,8,17,14.86,0.883402513014311,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,10,17,14.76,0.9393614852653902,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,12,17,14.76,0.928654941299512,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,15,17,14.61,1.0285426583277917,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,18,17,14.49,0.9949371839468057,23,6,0.2608695652173913
brock800_1,800,112095,1,5,5,20,17,14.38,1.0077698149875298,23,6,0.2608695652173913
